,CountyName,State,RegionName,RegionCount
1732,McCurtain County,OK,"[74728 74745 74764 74740 74766 74957 74736 74734 74963 74754 74750 74724
 74722 74755]",14
1733,McDonald County,MO,[64831 64854 64856 64843 64863 64867 64861 64847 65730],9
1734,McDonough County,IL,[61455 61422 62326 61420 61440 61438 61470 61411 61416 61475],10
1735,McDowell County,NC,[28752 28761 28762 28647],4
1736,McDowell County,WV,[24801 24844 24828],3
1737,McDuffie County,GA,[30824 30808],2
1738,McHenry County,IL,"[60014 60098 60050 60142 60102 60051 60156 60013 60033 60152 60097 60012
 60081 60042 60021 60071 60034 60180 60072]",19
1739,McHenry County,ND,[58790 58788 58741 58736 58710 58789 58792 58768 58731],9
1740,McIntosh County,GA,[31331 31305 31304 31327],4
1741,McIntosh County,OK,[74432 74426 74462 74455 74428 74845 74438 74459],8
1742,McKean County,PA,"[16701 16735 16743 16749 16731 16738 16740 16729 16745 16726 16750 16333
 16732 16727 16744 16725 16733 16730 16724]",19
1743,McKenzie County,ND,[58854 58835 58634],3
1744,McKinley County,NM,[87301 87317],2
1745,McLean County,IL,"[61761 61701 61704 61705 61752 61745 61753 61748 61726 61732 61744 61736
 61725 61776 61728 61754 61770 61774 61724 61737 61722 61772 61730 61720
 61731]",25
1746,McLean County,KY,[42327 42352 42372 42350 42371],5
1747,McLean County,ND,[58540 58577 58575 58576 58759 58531 58565 58559 58716 58778],10
1748,McLennan County,TX,"[76706 76705 76710 76712 76708 76643 76707 76657 76711 76655 76704 76691
 76633 76557 76640 76664 76638 76682 76524 76624 76701 76630 76654]",23
1749,McLeod County,MN,[55350 55336 55395 55354 55381 55312 55385 55370],8
1750,McMinn County,TN,[37303 37331 37329 37370 37826 37309],6
1751,McNairy County,TN,[38375 38310 38315 38357 38367 38334 38379 38061 38339 38359],10
1752,McPherson County,KS,[67460 67456 67107 67546 67443 67428 67464 67491],8
1753,Meade County,KS,[67869 67844],2
1754,Meade County,KY,[40108 40117 40142 40155 40176 40104 40157 40170 40171 40161],10
1755,Meade County,SD,[57785 57718 57769 57626 57787 57737 57792],7
1756,Meagher County,MT,[59645 59053 59642],3
1757,Mecklenburg County,NC,"[28269 28277 28078 28205 28216 28215 28227 28210 28262 28226 28213 28105
 28212 28273 28208 28214 28031 28211 28270 28209 28278 28217 28203 28202
 28036 28134 28204 28206 28207 28201]",30
1758,Mecklenburg County,VA,[23970 23924 23927 23950 23917 23919 24529 23964 23968 23915 24580],11
1759,Mecosta County,MI,[49307 49346 49336 49332 49340 49305 49639 49338 49342 49320],10
1760,Medina County,OH,"[44256 44212 44281 44233 44273 44254 44280 44253 44275 44215 44235 44251
 44274]",13
1761,Medina County,TX,[78861 78016 78009 78059 78056 78039 78850 78066 78886],9
1762,Meeker County,MN,[55355 55325 55389 56243 55324 56228],6
1763,Meigs County,OH,"[45769 45771 45760 45772 45775 45743 45741 45776 45779 45770 49610 45783
 45720]",13
1764,Meigs County,TN,[37322 37880 37308],3
1765,Menard County,IL,[62675 62613 62642 62688 62673],5
1766,Menard County,TX,[76859],1
1767,Mendocino County,CA,"[95482 95437 95490 95470 95445 95460 95454 95428 95469 95468 95449 95415
 95466 95456 95481 95410 95459 95585 95432 95427 95494 95420 95488 95463
 95417]",25
1768,Menifee County,KY,[40322 40387 40346 40316 40334],5
1769,Menominee County,MI,[49858 49887 49893 49896 49821 49874 49847 49812 49886 49873],10
1770,Menominee County,WI,[54135],1
1771,Merced County,CA,"[93635 95301 95340 95348 95341 95334 95388 95315 95322 93620 95324 95365
 95333 95374 95369 95303 95317 93665 95312]",19
1772,Mercer County,IL,[61231 61281 61272 61486 61412 61465 61442 61260 61263 61476 61276],11
1773,Mercer County,KY,[40330 40372 40310],3
1774,Mercer County,MO,[64673 64661],2
1775,Mercer County,ND,[58545 58523 58571 58580],4
1776,Mercer County,NJ,"[8540 8618 8648 8610 8520 8638 8619 8611 8690 8550 8691 8534 8609 8628
 8620 8629 8525 8542 8560 8608 8561 8504]",22
1777,Mercer County,OH,[45822 45828 45846 45883 45882 45860 45862 45826 45310 45866],10
1778,Mercer County,PA,"[16148 16125 16146 16127 16137 16150 16121 16159 16154 16145 16153 16130
 16124 16133 16161 16311 43027]",17
1779,Mercer County,WV,"[24701 24740 24739 24747 24712 25971 25979 24733 24736 24737 24715 25841
 24731 25922 25820 24714 24724]",17
1780,Meriwether County,GA,[31816 30222 30293 30251 31830 30218],6
1781,Merrick County,NE,[68826 68864 68628 68663 68827 68816],6
1782,Merrimack County,NH,"[3301 3303 3106 3275 3235 3276 3304 3229 3257 3307 3234 3242 3263 3278
 3046 3255 3221 3224 3258 3216 3287 3230 3268 3243 3260 3233 3273]",27
1783,Mesa County,CO,"[81504 81501 81521 81507 81503 81520 81506 81505 81526 81524 81527 81624
 81630 81525 81643 81646 81522 81523]",18
1784,Metcalfe County,KY,[42129 42166 42154 42214 42130 42124],6
1785,Miami County,IN,[46970 46919 46951 46914 46926 46911 46958 46959 46921],9
1786,Miami County,KS,[66071 66053 66064 66013 66026 66036],6
1787,Miami County,OH,[45373 45356 45371 45383 45318 45359 45337 45312 45339 45326 45361],11
1788,Miami-Dade County,FL,"[33160 33139 33186 33012 33157 33015 33141 33178 33033 33176 33125 33142
 33180 33130 33179 33126 33165 33161 33175 33177 33134 33196 33032 33131
 33018 33172 33016 33155 33133 33193 33014 33147 33135 33010 33140 33169
 33137 33143 33162 33055 33156 33138 33183 33173 33056 33145 33030 33174
 33054 33127 33150 33154 33144 33013 33132 33166 33189 33181 33185 33129
 33168 33034 33149 33136 33184 33167 33035 33187 33146 33190 33170 33182
 33128 33158 33031 33122 33109]",77
1789,Middlesex County,CT,"[6457 6413 6416 6475 6424 6480 6498 6422 6419 6441 6423 6417 6426 6412
 6469 6455 6442 6438 6481 6409 6414 6456]",22
1790,Middlesex County,MA,"[2148 2155 1752 1801 2149 2472 2139 2138 1760 1852 1702 1701 2453 2474
 1826 2176 1876 2143 2145 1821 1880 1851 2144 2478 1824 1803 2140 1854
 1867 2180 1886 1720 1749 1890 1887 2476 2451 1721 1742 2141 2459 2421
 1776 1748 1864 1850 1730 2420 1746 1778 2452 2458 1879 1463 1754 2465
 1450 1863 2493 1460 1862 2460 1432 2466 2461 1469 1775 1464 1773 1719
 2142 2468 1741 1770 2464 1431 1827 1474 2462 2454 1718 1470]",82
1791,Middlesex County,NJ,"[8831 8854 8816 8817 8861 8902 8857 8901 8820 8859 8879 8536 7080 7008
 7095 8872 8840 8852 8830 8837 7067 8904 8882 7001 8846 8863 8512 8824
 8884 8850 8810 7064 8832 8828 7077]",35
1792,Middlesex County,VA,"[23149 23175 23043 23071 23169 23176 23092 23070 23180 23079 23032 23108
 23031]",13
1793,Midland County,MI,[48642 48640 48657 48618 48628],5
1794,Midland County,TX,[79705 79707 79701 79706 79703   734],6
1795,Mifflin County,PA,[17044 17051 17084 17004 17841 17063 17009 17099 17002 17029 17075 17054],12
1796,Milam County,TX,[76567 76520 76577 76556 76518 77857 76519 76523],8
1797,Millard County,UT,[84624 84631 84635 84649 84637 84636 84644 84656 84638],9
1798,Mille Lacs County,MN,[55371 56353 56342 56359 56450 56330 56386 56363 56313],9
1799,Miller County,AR,[71854 71837 71834 71839],4
1800,Miller County,GA,[39837],1
1801,Miller County,MO,[65026 65486 65032 65017 65047 65082 65075 65064 65083],9
1802,Mills County,IA,[51534 51551 51561 51533 51571 51540 51541 51554],8
1803,Mills County,TX,[76844 76864],2
1804,Milwaukee County,WI,"[53209 53215 53202 53211 53207 53214 53221 53154 53219 53218 53212 53132
 53208 53216 53217 53223 53204 53220 53213 53227 53222 53225 53210 53206
 53226 53172 53224 53110 53228 53129 53233 53235 53205 53130 53203]",35
1805,Miner County,SD,[57321],1
1806,Mineral County,CO,[81130],1
1807,Mineral County,MT,[59872 59820 59866 59830 59842 59867],6
1808,Mineral County,NV,[89415 89422 89420],3
1809,Mineral County,WV,[26726 26753 26719 26710 26743 26717 26750 26767],8
1810,Mingo County,WV,[25674],1
1811,Minidoka County,ID,[83350 83336 83347],3
1812,Minnehaha County,SD,"[57106 57103 57108 57104 57105 57110 57005 57107 57033 57022 57030 57003
 57068 57020 57018 57035 57055 57041]",18
1813,Missaukee County,MI,[49651 49657 49632 49667],4
1814,Mississippi County,AR,[72315 72370 72442 72438 72358 72395 72350 72351],8
1815,Mississippi County,MO,[63845 63834 63823 63882 63820],5
1816,Missoula County,MT,"[59801 59808 59802 59803 59804 59847 59834 59868 59825 59823 59846 59826
 59851]",13
1817,Mitchell County,GA,[31730 31779 31716 31784],4
1818,Mitchell County,IA,[50461 50472 50466 50476 50455 50460 50454 50426 50481],9
1819,Mitchell County,KS,[67420],1
1820,Mitchell County,NC,[28777 28705 28740 28749],4
1821,Mitchell County,TX,[79512 79532 79565],3
1822,Mobile County,AL,"[36695 36608 36605 36609 36582 36606 36693 36575 36571 36618 36619 36541
 36617 36613 36610 36604 36544 36587 36603 36522 36607 36572 36611 36521
 36612 36560 36528 36523 36525 36509 36602 36505 36513 36568]",34
1823,Modoc County,CA,[96101 96134 96104 96006 96015 96054 97635 96112 96116 96108 96115 96110],12
1824,Moffat County,CO,[81625 81610 81640 81638],4
1825,Mohave County,AZ,"[86442 86406 86409 86401 86404 86403 86426 86413 86429 86440 86432 86021
 86436 86441 86444 86434 86438 86431 86445 85360 86433 86411 86437]",23
1826,Moniteau County,MO,[65018 65081 65046 65025 65034 65050 65042 65055],8
1827,Monmouth County,NJ,"[7728 7712 7726 7753 7731 7740 7747 7701 7748 7719 7724 7735 7751 7746
 7730 7733 8736 7762 7734 7760 7716 7722 7727 7756 7732 7764 7755 7720
 8501 7738 7757 7739 7718 8730 7704 8750 7750 7758 8514 8535 8510 7737
 7702 7721 7717 7723 7711 8720 8555 7710 7752 7703]",52
1828,Mono County,CA,[93546 96107 93529 93517 93541 96133 93512],7
1829,Monona County,IA,[51040 51034 51063 51060 51558 51010 51572 51523 51051],9
1830,Monongalia County,WV,[26505 26508 26501 26541 26546 26534 26521 26544 26543 26527],10
1831,Monroe County,AL,[36460 36445 36480 36471 36425 36444 36481],7
1832,Monroe County,AR,[72021 72029 72069 72134],4
1833,Monroe County,FL,[33040 33037 33050 33042 33070 33043 33036 33051 33001],9
1834,Monroe County,GA,[31029 31046 31016],3
1835,Monroe County,IA,[52531 50150 52569],3
1836,Monroe County,IL,[62298 62236 62295 62244 62248 62256],6
1837,Monroe County,IN,[47401 47403 47408 47404 47429 47468 47434 47463 47458 47464],10
1838,Monroe County,KY,[42167 42140 42157 42151],4
1839,Monroe County,MI,"[48162 48161 48182 48166 48144 48117 48131 48133 49270 49267 48145 48179
 48140 48159 48157 48177]",16
1840,Monroe County,MO,[63456 65275 65263 65283 65258 65282],6
1841,Monroe County,MS,[38821 39730 39746 38870 38848 38844],6
1842,Monroe County,NY,"[14580 14450 14609 14624 14612 14626 14621 14534 14616 14620 14606 14617
 14607 14623 14618 14526 14610 14420 14468 14615 14559 14611 14619 14622
 14608 14613 14519 14625 14586 14605 14502 14467 14428 14445 14472 14514
 14464 14546 14604 14543 14506 14614 14511 14515]",44
1843,Monroe County,OH,[43793 43946 43716 43754 43915 43747 45734 43931 43914 43786 43757],11
1844,Monroe County,PA,"[18360 18301 18302 18466 18353 18058 18330 18610 18326 18344 18347 18334
 18346 18372 18332 18350 18325 18322 18321 18355 18354 18335 18370 18333
 18327 18331 18352 18356 18323 18320 18342 18349 18357  4492 18348]",35
1845,Monroe County,TN,[37354 37874 37385 37885],4
1846,Monroe County,WI,[54656 54660 54619 54666 54648 54638 54670],7
1847,Monroe County,WV,[24963 24983 24951 24918 24941 24976 24945 24984],8
1848,Montague County,TX,[76230 76255 76270 76265 76239 76251 76261 76263],8
1849,Montcalm County,MI,"[48838 49329 48888 48850 48884 48829 48811 48891 48818 49339 48886 48834
 49347 49322 48885]",15
1850,Monterey County,CA,"[93906 93940 93905 93955 93933 93901 93950 93907 93927 93923 93960 93930
 93908 93924 95012 93921 93953 93926 95004 95039 93920 93925 93962 93932
 93450 93928 93954]",27
1851,Montezuma County,CO,[81321 81323 81328 81327 81331 81335],6
1852,Montgomery County,AL,"[36117 36116 36109 36108 36106 36111 36110 36064 36105 36104 36107 36043
 36069 36036 36052 36013]",16
1853,Montgomery County,AR,[71957 71960 71961 71970 71935 71965 71969],7
1854,Montgomery County,GA,[30473 30445 30410 30470 30412],5
1855,Montgomery County,IA,[51566 50864 51573 51532 50847],5
1856,Montgomery County,IL,"[62056 62049 62075 62560 62094 62017 62533 62051 62032 62572 62015 62089
 62019 62091 62077 62538 62076]",17
1857,Montgomery County,IN,[47933 47954 47990 47940 47955 47968 47967 47994 47965 47916],10
1858,Montgomery County,KS,[67301 67337 67335 67333 67344 67347 67351 67340 67364 67363],10
1859,Montgomery County,KY,[40353 40337],2
1860,Montgomery County,MD,"[20906 20878 20874 20852 20910 20904 20850 20902 20854 20814 20815 20817
 20877 20901 20886 20853 20912 20879 20832 20871 20876 20895 20903 20816
 20855 20905 20866 20851 20882 20872 20841 20833 20837 20861 20818 20842
 20860 20896 20880 20868 20812 20862 20838 20839]",44
1861,Montgomery County,MO,[63361 63351 63384 63363 63359 63333 65069 63350],8
1862,Montgomery County,MS,[38967 38925 39747],3
1863,Montgomery County,NC,[27371 28127 27306 27209 27229 27356],6
1864,Montgomery County,NY,[12010 13339 13317 12068 12072 12086 13428 12166 12070 12177 13410 12069],12
1865,Montgomery County,OH,"[45424 45342 45458 45417 45459 45429 45420 45406 45440 45414 45322 45405
 45449 45426 45419 45410 45377 45403 45402 45415 45309 45439 45404 45409
 45327 45345 45416 45315 45325 45354]",30
1866,Montgomery County,PA,"[19446 19464 19403 19401 19426 19002 19038 19406 19454 19468 19428 19438
 19040 19027 19006 19422 19046 19090 19440 19044 19001 19462 18969 19473
 19096 18964 19525 19004 19444 19072 18073 19095 19075 19041 19034 19012
 19405 19025 19066 18041 18074 19031 18054 19035 18076 19453 18915 19474
 19437 19009 18070 19456 19490 18936 19492 19450 19477 19435 19486 19430
 19472 18084 19478 18971 19423 18979 18958 18957 18918]",69
1867,Montgomery County,TN,[37042 37040 37043 37010 37191 37051 37052 37142 37171],9
1868,Montgomery County,TX,"[77356 77304 77354 77365 77381 77389 77380 77382 77301 77316 77357 77384
 77355 77385 77303 77318 77302 77378 77306 77372 77362]",21
1869,Montgomery County,VA,[24060 24073 24087 24149 24162],5
1870,Montmorency County,MI,[49709 49746],2
1871,Montour County,PA,[17821],1
1872,Montrose County,CO,[81401 81403 81425 81424 81422 81431 81429 81411],8
1873,Moody County,SD,[57028 57017 57065 57024],4
1874,Moore County,NC,[28374 28387 28327 28315 27376 28394 27325 27281 28373 27242 28350],11
1875,Moore County,TN,[37352],1
1876,Moore County,TX,[79029 79013 79086],3
1877,Morehouse Parish,LA,[71220 71261 71229 71264 71223 71250],6
1878,Morgan County,AL,[35601 35603 35640 35179 35670 35622 35754 35619 35621 35671 35775],11
1879,Morgan County,CO,[80701 80723 80654 80653 80705 80733 80750 80649],8
1880,Morgan County,GA,[30650 30663 30625 30623],4
1881,Morgan County,IL,[62650 62692 62665 62668 62638 62628 62695 62601 62631],9
1882,Morgan County,IN,[46151 46158 46157 46166 46111],5
1883,Morgan County,KY,[41472 41332 41425 41352 41421],5
1884,Morgan County,MO,[65037 65078 65072 65011 65354],5
1885,Morgan County,OH,[43756 43758 43787 43728],4
1886,Morgan County,TN,[37887 37770 37872 37726 37829 37845 37733],7
1887,Morgan County,UT,[84050 84018],2
1888,Morgan County,WV,[25411 25422],2
1889,Morrill County,NE,[69336 69334 69125 69331],4
1890,Morris County,KS,[66846 66872 66849 66873 66838],5
1891,Morris County,NJ,"[7960 7054 7869 7866 7801 7950 7834 7928 7405 7005 7940 7828 7444 7836
 7885 7932 7853 7438 7035 7936 7045 7034 7849 7876 7981 7945 7930 7850
 7856 7058 7457 7082 7927 7440 7852 7857 7046 7803 7933 7435 7946 7980
 7847 7976 7878 7926 7935 7842]",48
1892,Morris County,TX,[75638 75568 75571 75668],4
1893,Morrison County,MN,[56345 56364 56466 56373 56443 56338 56475 56382 56314 56384 56328 56344],12
1894,Morrow County,OH,[43338 43315 43334 43320 43321 43350],6
1895,Morrow County,OR,[97818 97844 97836 97843 97839],5
1896,Morton County,KS,[67954],1
1897,Morton County,ND,[58554 58563 58631 58638 58535],5
1898,Moultrie County,IL,[61951 61937 61914 61925 61928],5
1899,Mountrail County,ND,[58784 58794],2
1900,Mower County,MN,"[55912 55936 55951 55909 55918 55953 55970 55967 55926 55982 55973 55933
 55950 55977]",14
1901,Muhlenberg County,KY,[42345 42330 42325 42337 42367 42339 42324 42323 42344 42321 42326],11
1902,Multnomah County,OR,"[97229 97206 97202 97030 97219 97217 97080 97230 97209 97214 97233 97213
 97211 97236 97203 97266 97220 97212 97201 97239 97232 97060 97215 97210
 97216 97218 97205 97024 97221 97227 97231 97019 97204]",33
1903,Murray County,GA,[30705 30711 30708 30751],4
1904,Murray County,MN,[56172 56131 56151 56123 56122 56114 56141 56125],8
1905,Murray County,OK,[73086 73030 73032],3
1906,Muscatine County,IA,[52761 52776 52778 52720 52749 52766 52739 52760 52769 52759],10
1907,Muscogee County,GA,[31907 31909 31904 31906 31903 31820 31901 31808],8
1908,Muskegon County,MI,"[49442 49441 49444 49445 49457 49461 49437 49415 49451 49425 49440 49318
 49303]",13
1909,Muskingum County,OH,"[43701 43830 43762 43822 43777 43821 43771 43727 43767 43720 43746 43734
 43802 43735 43842 43791 43738]",17
1910,Muskogee County,OK,[74403 74401 74434 74436 74469 74450 74470 74423 74422 74463 74468],11
1911,Nacogdoches County,TX,[75965 75964 75961 75946 75963 75760 75943 75944 75937 75978],10
1912,Nance County,NE,[68638 68640 68623],3
1913,Nantucket County,MA,[2554 2564],2
1914,Napa County,CA,[94558 94559 94503 94574 94515 94599 94508 94567 94576],9
1915,Nash County,NC,[27804 27803 27801 27856 27882 27557 27807 27891 27809 27816],10
1916,Nassau County,FL,[32034 32097 32011 32046 32009],5
1917,Nassau County,NY,"[11758 11561 11550 11590 11520 11040 11756 11554 11801 11580 11566 11050
 11710 11510 11735 11003 11793 11572 11570 11803 11530 11542 11001 11791
 11021 11501 11563 11714 11552 11010 11762 11783 11581 11030 11553 11576
 11753 11577 11598 11575 11545 11518 11771 11596 11023 11797 11565 11557
 11559 11558 11709 11516 11560 11507 11096 11024 11579 11020 11804 11514
 11732 11509 11568 11569 11548 11547 11765]",67
1918,Natchitoches Parish,LA,[71457 71411 71469 71456 71031 71450 71416 71468],8
1919,Natrona County,WY,[82601 82604 82609 82636 82644 82643 82620],7
1920,Navajo County,AZ,"[85901 86047 85929 85937 85935 85933 86025 85939 85928 86032 85934 85912
 85923]",13
1921,Navarro County,TX,[75110 75109 75144 75155 76639 76641 76626 75102 76679 75153 76681 75105],12
1922,Nelson County,KY,[40004 40013 40051 40008 40107 40052 40012 40110 40062 40020],10
1923,Nelson County,VA,"[22920 22958 22967 22922 22971 22949 22938 24599 24562 22964 22976 24464
 24581]",13
1924,Nemaha County,KS,[66534 66415 66550 66428 66417 66522],6
1925,Nemaha County,NE,[68305 68378 68421 68320 68321 68414],6
1926,Neosho County,KS,[66720 66733 66776 66771 66740 66775],6
1927,Neshoba County,MS,[39350],1
